stratum,comparison,candidate,baseline,metric,preferred_direction,complete_pair_count,candidate_mean,baseline_mean,mean_delta_candidate_minus_baseline,median_delta_candidate_minus_baseline,std_delta,mean_paired_percent_change,favorable_count,unfavorable_count,tie_count
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,acceleration_p95_mps2,lower,12,1.074260280432272,1.0945185276269553,-0.020258247194683294,-0.027282205927866898,0.026154168435258224,-1.7786003590531179,8,4,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,attitude_p95_rad,lower,12,0.01718796675940777,0.05595951881323875,-0.03877155205383098,-0.040086151594200786,0.00869313238655151,-68.55082870846664,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,flight_controller_sensitive_energy_j,lower,12,696252.9557486435,722035.8253867922,-25782.869638148793,-24987.096192644443,2828.099943491399,-3.610320378797126,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,flight_time_s,lower,12,558.2333333329448,579.7842071921988,-21.550873859254008,-21.282810514157603,2.567779235928464,-3.751482130506226,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,jerk_max_mps3,lower,12,4.02710076672322,2.158094934307255,1.8690058324159655,1.391462865439737,1.2829570434024422,90.06129412188321,0,12,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,jerk_p95_mps3,lower,12,0.6196080342929079,0.8939771788350955,-0.27436914454218764,-0.29853012249689104,0.10962862412404807,-30.046404063590153,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,minimum_per_rotor_margin_n,higher,12,8.824568325493303,11.854931648735143,-3.0303633232418394,-2.7850828058847075,1.8787785234418448,-25.700760783429764,0,12,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,position_max_m,lower,12,0.28942166992500096,0.5919566850881991,-0.30253501516319814,-0.29274883231732163,0.07767414667231173,-51.52709598911703,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,position_p95_m,lower,12,0.1827664436588045,0.3711985250161925,-0.18843208135738795,-0.19598047046282724,0.03602730168787177,-51.09213762522736,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,position_rms_m,lower,12,0.11607173851444859,0.24182169077093538,-0.12574995225648677,-0.12164202492773121,0.02584725642378108,-52.47931735846324,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,robust_compensation_p95_mps2,lower,12,0.3659553969350302,0.31407396793890874,0.051881428996121505,0.037776595587884876,0.0409312509693311,15.620660102755316,0,12,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,rotor_command_total_variation_n,lower,12,3320.270052370842,1246.642124715177,2073.627927655665,2050.6769385276316,692.7947886450513,170.1405728121052,0,12,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,service_corrected_mission_time_s,lower,12,670.2013333329447,691.7522071921989,-21.55087385925404,-21.28281051415769,2.5677792359284397,-3.1325800478005044,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,service_corrected_modeled_energy_j,lower,12,803180.4784415681,828963.3480797168,-25782.869638148783,-24987.096192644443,2828.0999434914115,-3.1333213215721534,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,service_energy_j,lower,12,106927.52269292457,106927.52269292457,0.0,0.0,0.0,0.0,0,0,12
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,service_time_s,lower,12,111.968,111.968,1.1842378929335002e-15,7.105427357601002e-15,4.1301960550930856e-14,1.0576574493904631e-15,4,6,2
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,solver_deadline_miss_count,lower,12,0.0,0.0,0.0,0.0,0.0,,0,0,12
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M1_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M1_ROBUST_GEOMETRIC_TRACKING,vertical_p95_error_m,lower,12,0.03931733991254793,0.1231972646927102,-0.08387992478016226,-0.08806811676197501,0.0226454400949397,-67.1905424073843,12,0,0
